age,job,marital,education,balance,housing,loan,day,month,campaign,pdays,previous,poutcome,result
38,blue-collar,married,secondary,1731,yes,yes,14,5,2,350,4,failure,no
31,blue-collar,married,primary,392,yes,no,14,5,2,360,1,failure,no
27,blue-collar,married,secondary,806,yes,no,14,5,2,332,21,failure,no
40,blue-collar,married,secondary,8536,yes,yes,14,5,2,-1,0,unknown,no
35,blue-collar,married,secondary,1287,yes,no,14,5,3,-1,0,unknown,no
47,housemaid,married,primary,275,yes,no,14,5,3,-1,0,unknown,no
55,admini_management,married,primary,338,yes,no,14,5,4,300,5,failure,no
36,admini_management,married,tertiary,1041,yes,no,14,5,2,-1,0,unknown,no
35,admini_management,married,secondary,100,yes,no,14,5,4,-1,0,unknown,no
29,admini_management,married,secondary,792,yes,no,14,5,2,-1,0,unknown,no
43,blue-collar,married,secondary,30,no,no,14,5,5,371,2,failure,no
31,admini_management,married,tertiary,233,yes,no,14,5,2,365,10,failure,no
47,self-employed,married,tertiary,-497,yes,no,14,5,2,-1,0,unknown,no
31,self-employed,married,secondary,581,yes,no,14,5,3,174,3,failure,no
30,blue-collar,married,secondary,378,yes,no,14,5,2,-1,0,unknown,yes
43,blue-collar,married,primary,1,yes,yes,14,5,2,-1,0,unknown,no
38,blue-collar,single,primary,-258,yes,no,14,5,2,370,4,other,no
53,services,single,secondary,765,yes,no,14,5,3,174,7,other,yes
41,blue-collar,single,secondary,200,yes,no,14,5,6,373,2,failure,no
42,services,married,secondary,-166,no,no,14,5,4,-1,0,unknown,no
39,blue-collar,single,secondary,-143,yes,no,14,5,2,349,7,failure,no
34,blue-collar,married,secondary,259,yes,no,14,5,2,-1,0,unknown,no
27,admini_management,single,secondary,54,yes,no,14,5,2,-1,0,unknown,no
35,admini_management,single,secondary,-133,yes,no,14,5,3,-1,0,unknown,no
54,blue-collar,married,secondary,-135,yes,no,14,5,3,370,2,failure,no
53,self-employed,married,primary,862,yes,no,14,5,4,-1,0,unknown,no
34,blue-collar,married,primary,79,yes,no,14,5,2,-1,0,unknown,no
35,blue-collar,married,primary,2212,yes,no,14,5,2,353,4,other,no
26,blue-collar,married,secondary,5795,yes,no,14,5,2,-1,0,unknown,yes
30,admini_management,single,secondary,315,yes,no,14,5,3,346,4,failure,yes
53,no_active_income,married,secondary,6095,yes,yes,14,5,5,-1,0,unknown,no
44,blue-collar,married,secondary,736,yes,no,14,5,2,-1,0,unknown,no
56,blue-collar,married,primary,309,yes,no,14,5,2,367,4,failure,no
35,blue-collar,married,secondary,650,yes,no,14,5,2,349,2,failure,no
35,admini_management,single,tertiary,916,yes,no,14,5,2,-1,0,unknown,yes
34,admini_management,married,secondary,124,yes,no,14,5,4,366,2,other,yes
55,blue-collar,married,primary,-219,yes,no,14,5,2,364,4,failure,no
31,blue-collar,single,secondary,1257,yes,no,14,5,2,-1,0,unknown,no
30,self-employed,single,tertiary,303,yes,no,14,5,2,365,4,failure,no
50,services,single,secondary,622,yes,no,14,5,3,-1,0,unknown,no
26,admini_management,single,secondary,681,yes,no,14,5,2,322,3,failure,no
48,blue-collar,married,secondary,685,yes,no,14,5,10,-1,0,unknown,no
43,blue-collar,married,primary,-418,yes,yes,14,5,2,-1,0,unknown,no
36,blue-collar,married,secondary,-531,no,no,14,5,3,-1,0,unknown,no
41,admini_management,single,secondary,783,yes,yes,14,5,3,363,2,failure,no
36,blue-collar,married,secondary,1038,yes,no,14,5,3,-1,0,unknown,no
41,blue-collar,single,primary,3237,no,no,14,5,3,363,4,other,no
29,blue-collar,single,secondary,-13,yes,no,14,5,3,-1,0,unknown,no
36,admini_management,married,tertiary,2178,yes,no,14,5,3,-1,0,unknown,no
43,services,single,secondary,0,yes,no,14,5,4,-1,0,unknown,no
29,admini_management,married,tertiary,8,yes,no,14,5,2,-1,0,unknown,no
59,housemaid,single,primary,502,yes,no,14,5,3,-1,0,unknown,no
39,services,single,primary,8654,yes,no,14,5,4,-1,0,unknown,no
51,self-employed,married,secondary,421,yes,no,14,5,4,-1,0,unknown,no
31,admini_management,married,tertiary,1750,yes,no,14,5,3,-1,0,unknown,no
35,blue-collar,married,secondary,911,yes,no,14,5,2,175,7,failure,no
36,blue-collar,married,primary,994,yes,no,14,5,2,356,8,success,no
41,admini_management,single,secondary,3895,yes,no,14,5,3,296,11,other,no
28,blue-collar,single,secondary,3,yes,no,14,5,2,-1,0,unknown,no
35,blue-collar,married,secondary,612,yes,no,14,5,4,-1,0,unknown,no
47,blue-collar,married,primary,-169,yes,yes,14,5,2,310,1,failure,no
33,self-employed,married,secondary,49,yes,no,14,5,7,-1,0,unknown,no
33,services,married,secondary,968,yes,no,14,5,5,-1,0,unknown,no
38,blue-collar,single,tertiary,1307,no,no,14,5,2,-1,0,unknown,no
41,blue-collar,single,secondary,174,yes,no,14,5,2,297,1,other,no
40,blue-collar,married,primary,2805,yes,no,14,5,6,353,23,failure,no
55,admini_management,single,secondary,-288,yes,no,14,5,4,352,2,failure,no
33,blue-collar,married,primary,170,yes,yes,14,5,3,367,4,other,no
33,services,married,secondary,207,yes,no,14,5,4,-1,0,unknown,yes
47,admini_management,married,secondary,1358,yes,no,14,5,4,-1,0,unknown,no
41,blue-collar,married,secondary,356,yes,no,14,5,5,-1,0,unknown,no
47,blue-collar,single,primary,355,yes,no,14,5,3,366,1,failure,no
41,no_active_income,single,secondary,315,yes,no,14,5,5,-1,0,unknown,no
33,blue-collar,married,secondary,331,yes,no,14,5,7,365,5,other,no
37,blue-collar,married,secondary,987,yes,yes,14,5,2,-1,0,unknown,no
37,blue-collar,married,primary,3051,no,no,14,5,4,-1,0,unknown,no
38,self-employed,single,secondary,677,yes,no,14,5,2,-1,0,unknown,no
27,services,single,secondary,3354,yes,no,14,5,5,-1,0,unknown,no
42,blue-collar,married,secondary,343,yes,no,14,5,7,365,7,failure,no
43,admini_management,married,tertiary,536,yes,no,14,5,4,-1,0,unknown,no
57,blue-collar,married,secondary,0,yes,no,14,5,5,-1,0,unknown,no
39,blue-collar,married,primary,-223,yes,no,14,5,10,-1,0,unknown,no
28,admini_management,married,secondary,213,yes,no,14,5,3,-1,0,unknown,no
32,services,married,secondary,687,no,no,14,5,3,296,2,other,no
33,blue-collar,single,secondary,-14,yes,no,14,5,2,-1,0,unknown,no
32,admini_management,single,secondary,45,yes,yes,14,5,3,344,7,other,no
31,student,single,tertiary,2030,yes,no,14,5,2,351,2,failure,no
39,services,single,secondary,26,yes,no,14,5,3,-1,0,unknown,no
34,blue-collar,single,tertiary,97,no,no,14,5,3,-1,0,unknown,no
49,blue-collar,married,primary,584,yes,no,14,5,6,365,1,failure,no
35,blue-collar,married,secondary,667,yes,no,14,5,5,324,27,other,no
46,blue-collar,married,primary,1291,yes,no,14,5,3,259,17,failure,no
37,services,married,secondary,20,yes,no,14,5,5,-1,0,unknown,no
49,self-employed,married,primary,137,yes,no,14,5,7,-1,0,unknown,no
31,services,married,secondary,4687,yes,no,14,5,4,-1,0,unknown,no
43,blue-collar,married,secondary,7973,yes,no,14,5,2,-1,0,unknown,no
48,blue-collar,married,primary,-50,yes,no,14,5,6,-1,0,unknown,no
33,blue-collar,single,secondary,1074,yes,yes,14,5,2,-1,0,unknown,no
33,blue-collar,married,secondary,686,yes,yes,14,5,6,343,12,other,no
32,blue-collar,married,secondary,344,yes,yes,14,5,11,-1,0,unknown,no
48,blue-collar,married,primary,430,no,no,14,5,3,371,8,failure,no
39,blue-collar,single,secondary,522,yes,no,14,5,7,350,2,failure,no
42,services,married,secondary,154,yes,no,14,5,5,372,1,other,no
30,services,single,secondary,326,yes,no,14,5,4,-1,0,unknown,no
37,services,married,secondary,4954,yes,no,14,5,4,356,3,other,no
32,blue-collar,single,primary,78,yes,no,14,5,2,-1,0,unknown,no
38,self-employed,married,secondary,215,yes,no,14,5,2,175,2,failure,no
42,blue-collar,married,primary,191,yes,no,14,5,3,371,1,failure,no
29,blue-collar,married,secondary,59,yes,yes,14,5,3,356,2,failure,no
52,admini_management,married,tertiary,751,no,no,14,5,4,371,5,failure,no
32,student,married,tertiary,744,yes,no,14,5,2,352,1,other,no
59,no_active_income,married,tertiary,422,yes,no,14,5,4,-1,0,unknown,yes
36,services,single,secondary,568,yes,no,15,5,3,364,2,failure,no
30,self-employed,married,primary,386,yes,no,15,5,4,-1,0,unknown,no
35,blue-collar,married,primary,-167,yes,no,15,5,3,359,1,failure,no
33,blue-collar,married,secondary,101,yes,no,15,5,2,361,4,failure,no
26,admini_management,single,secondary,787,yes,no,15,5,2,371,1,failure,no
30,blue-collar,single,tertiary,317,yes,no,15,5,3,294,5,failure,no
29,blue-collar,single,secondary,555,yes,no,15,5,4,-1,0,unknown,no
48,blue-collar,single,secondary,168,yes,yes,15,5,2,361,1,other,no
33,blue-collar,single,secondary,-242,yes,no,15,5,3,-1,0,unknown,no
36,blue-collar,single,secondary,125,yes,no,15,5,3,-1,0,unknown,yes
40,blue-collar,married,tertiary,602,yes,no,15,5,4,360,7,failure,no
40,self-employed,married,tertiary,252,yes,no,15,5,6,-1,0,unknown,no
30,services,married,secondary,637,yes,no,15,5,5,-1,0,unknown,no
34,services,single,secondary,2,yes,no,15,5,2,-1,0,unknown,yes
39,blue-collar,married,secondary,164,yes,no,15,5,6,373,2,failure,no
28,self-employed,married,tertiary,1900,yes,no,15,5,6,-1,0,unknown,no
31,services,single,secondary,342,yes,no,15,5,5,366,7,other,no
40,admini_management,single,secondary,60,yes,no,15,5,3,352,6,other,no
38,blue-collar,married,primary,195,yes,no,15,5,2,-1,0,unknown,no
48,no_active_income,single,primary,666,yes,no,15,5,5,-1,0,unknown,no
33,blue-collar,single,tertiary,109,yes,yes,15,5,4,176,3,other,no
47,admini_management,married,secondary,452,no,no,15,5,4,-1,0,unknown,no
50,blue-collar,married,primary,111,yes,no,15,5,6,366,1,other,no
28,student,single,secondary,293,no,no,15,5,3,-1,0,unknown,no
39,services,single,secondary,7066,yes,no,15,5,3,357,3,other,yes
42,services,married,secondary,146,yes,yes,15,5,4,346,1,failure,yes
37,blue-collar,married,primary,357,yes,no,15,5,2,344,3,other,no
30,blue-collar,single,secondary,148,yes,yes,15,5,5,-1,0,unknown,no
27,services,single,tertiary,-152,yes,yes,15,5,4,-1,0,unknown,no
31,blue-collar,single,secondary,591,yes,yes,15,5,5,-1,0,unknown,no
27,admini_management,single,secondary,-145,yes,no,15,5,8,-1,0,unknown,no
57,services,married,secondary,530,yes,no,15,5,7,360,7,failure,no
39,blue-collar,married,secondary,43,no,no,15,5,8,-1,0,unknown,no
47,admini_management,married,secondary,175,yes,no,15,5,4,262,7,failure,no
30,admini_management,single,tertiary,872,yes,no,15,5,1,298,2,failure,no
42,blue-collar,married,secondary,680,yes,no,15,5,4,365,2,failure,no
38,admini_management,married,secondary,10357,no,no,15,5,3,-1,0,unknown,no
51,services,married,secondary,5885,yes,no,15,5,1,-1,0,unknown,no
29,services,married,secondary,363,yes,no,15,5,1,-1,0,unknown,no
30,blue-collar,single,secondary,28,yes,no,15,5,5,301,1,failure,no
46,blue-collar,married,primary,4602,yes,no,15,5,1,-1,0,unknown,no
48,blue-collar,married,secondary,1159,yes,yes,15,5,9,-1,0,unknown,no
31,admini_management,single,tertiary,177,yes,no,15,5,1,-1,0,unknown,no
35,admini_management,single,tertiary,3000,yes,no,15,5,3,-1,0,unknown,no
43,blue-collar,married,primary,232,no,yes,15,5,1,-1,0,unknown,no
27,blue-collar,married,primary,500,yes,no,15,5,6,365,6,failure,no
32,services,married,secondary,-538,no,yes,15,5,1,353,1,failure,no
23,admini_management,single,secondary,738,yes,no,15,5,1,-1,0,unknown,no
43,admini_management,married,tertiary,28,yes,no,15,5,1,176,1,failure,no
45,blue-collar,single,secondary,615,yes,no,15,5,1,-1,0,unknown,no
28,blue-collar,married,secondary,8,yes,no,15,5,1,-1,0,unknown,no
60,no_active_income,single,secondary,496,yes,no,15,5,2,-1,0,unknown,yes
35,blue-collar,married,secondary,253,yes,no,15,5,1,345,1,other,no
36,self-employed,single,tertiary,577,yes,no,15,5,1,298,1,failure,no
31,self-employed,single,secondary,0,yes,no,15,5,1,176,1,failure,no
28,blue-collar,married,secondary,916,yes,no,15,5,1,371,2,other,no
34,admini_management,married,secondary,0,yes,no,15,5,2,-1,0,unknown,no
30,services,single,secondary,-143,yes,no,15,5,1,-1,0,unknown,no
28,services,married,secondary,511,yes,no,15,5,1,319,5,failure,no
40,blue-collar,single,secondary,398,yes,no,15,5,1,-1,0,unknown,no
24,admini_management,married,secondary,230,yes,no,15,5,1,-1,0,unknown,no
44,blue-collar,single,primary,36,yes,no,15,5,1,371,2,failure,yes
25,admini_management,married,secondary,541,yes,no,15,5,1,344,4,failure,no
34,blue-collar,single,secondary,176,yes,no,15,5,1,368,5,failure,no
21,blue-collar,married,primary,-172,yes,yes,15,5,1,361,3,failure,yes
29,blue-collar,married,secondary,940,yes,yes,15,5,1,-1,0,unknown,yes
52,blue-collar,single,primary,-100,yes,no,15,5,4,340,15,other,no
34,blue-collar,single,tertiary,1317,yes,no,15,5,1,-1,0,unknown,no
47,blue-collar,single,secondary,1480,yes,no,15,5,1,365,1,failure,no
33,blue-collar,single,primary,433,yes,no,15,5,4,-1,0,unknown,no
41,blue-collar,single,secondary,793,yes,no,15,5,1,365,1,failure,no
51,admini_management,married,tertiary,0,yes,no,15,5,1,343,7,failure,no
42,services,married,secondary,466,yes,no,15,5,3,-1,0,unknown,no
34,blue-collar,married,secondary,-257,yes,no,15,5,1,368,4,failure,no
28,services,single,secondary,113,yes,yes,15,5,1,-1,0,unknown,no
56,services,single,secondary,-40,yes,no,15,5,1,368,2,failure,yes
39,blue-collar,married,primary,49,yes,no,15,5,1,-1,0,unknown,no
28,blue-collar,single,tertiary,558,yes,no,15,5,1,-1,0,unknown,no
27,blue-collar,married,primary,1535,yes,no,15,5,1,-1,0,unknown,no
30,services,single,secondary,140,yes,no,15,5,1,-1,0,unknown,yes
23,blue-collar,single,primary,3198,yes,no,15,5,1,352,2,failure,no
33,admini_management,single,tertiary,7419,yes,no,15,5,8,331,29,failure,no
33,blue-collar,single,tertiary,849,yes,no,15,5,2,291,5,failure,no
57,admini_management,married,tertiary,334,yes,no,15,5,2,365,2,failure,no
38,services,married,secondary,773,yes,no,15,5,1,359,1,other,no
37,blue-collar,married,secondary,949,yes,no,15,5,1,-1,0,unknown,no
52,blue-collar,married,secondary,1039,yes,yes,15,5,4,-1,0,unknown,no
51,blue-collar,single,secondary,113,no,no,15,5,3,-1,0,unknown,no
25,blue-collar,single,secondary,543,yes,no,15,5,1,-1,0,unknown,no
26,services,married,secondary,77,yes,no,15,5,1,340,4,failure,yes
34,blue-collar,married,secondary,580,yes,no,15,5,1,-1,0,unknown,no
35,blue-collar,single,primary,85,no,no,15,5,1,364,1,failure,no
49,services,single,primary,400,yes,no,15,5,1,-1,0,unknown,no
32,admini_management,married,tertiary,1297,yes,no,15,5,1,-1,0,unknown,no
32,services,married,secondary,1398,yes,yes,15,5,1,-1,0,unknown,no
31,admini_management,married,secondary,122,yes,no,15,5,1,364,1,failure,no
39,blue-collar,married,secondary,1102,yes,no,15,5,1,357,3,failure,no
29,blue-collar,married,secondary,368,yes,no,15,5,1,310,7,failure,no
28,blue-collar,married,secondary,1325,yes,no,15,5,1,-1,0,unknown,no
48,admini_management,married,tertiary,-13,yes,no,15,5,6,291,2,other,no
34,blue-collar,married,secondary,2139,yes,no,15,5,1,-1,0,unknown,no
30,services,single,primary,79,yes,no,15,5,1,-1,0,unknown,no
40,blue-collar,married,secondary,192,yes,yes,15,5,8,351,5,failure,no
38,housemaid,single,tertiary,4312,no,no,15,5,4,175,6,failure,no
60,admini_management,single,secondary,174,yes,no,15,5,1,364,1,failure,no
32,admini_management,single,tertiary,-252,yes,no,15,5,1,-1,0,unknown,no
42,blue-collar,single,primary,156,yes,no,15,5,4,371,5,failure,no
57,admini_management,single,primary,179,yes,no,15,5,1,368,2,failure,no
30,blue-collar,married,primary,0,yes,no,15,5,1,-1,0,unknown,no
31,admini_management,single,tertiary,291,yes,no,15,5,1,-1,0,unknown,no
35,blue-collar,single,secondary,286,yes,no,15,5,1,365,4,other,no
33,self-employed,married,secondary,1996,yes,no,15,5,2,178,1,failure,no
30,admini_management,single,secondary,278,yes,no,15,5,1,-1,0,unknown,no
30,admini_management,single,secondary,-118,no,no,15,5,1,-1,0,unknown,no
37,blue-collar,single,secondary,-59,yes,no,15,5,1,352,1,failure,no
44,services,married,secondary,5781,yes,yes,15,5,1,-1,0,unknown,no
24,admini_management,married,secondary,-94,yes,no,15,5,1,-1,0,unknown,no
31,self-employed,married,tertiary,1194,yes,no,15,5,1,-1,0,unknown,no
34,admini_management,single,tertiary,4782,yes,no,15,5,1,277,1,failure,no
33,services,single,secondary,1156,yes,no,15,5,1,177,2,failure,no
32,admini_management,single,tertiary,336,no,no,15,5,4,-1,0,unknown,no
28,blue-collar,married,secondary,4,yes,no,15,5,1,-1,0,unknown,no
37,blue-collar,married,secondary,222,yes,no,15,5,6,357,1,failure,no
45,admini_management,married,secondary,215,yes,yes,15,5,4,-1,0,unknown,no
27,admini_management,single,tertiary,212,yes,no,15,5,1,-1,0,unknown,no
32,blue-collar,single,tertiary,388,yes,no,15,5,1,266,2,failure,no
30,blue-collar,married,primary,123,yes,no,15,5,4,-1,0,unknown,no
28,blue-collar,single,secondary,769,yes,no,15,5,1,371,2,failure,no
50,blue-collar,married,primary,226,yes,no,15,5,1,330,5,failure,no
44,blue-collar,married,primary,362,yes,no,15,5,1,-1,0,unknown,no
35,self-employed,married,primary,712,yes,no,15,5,1,347,3,failure,no
46,self-employed,married,secondary,-816,yes,yes,15,5,1,-1,0,unknown,no
24,blue-collar,single,primary,145,yes,no,15,5,1,345,1,failure,no
31,blue-collar,married,primary,290,yes,no,15,5,1,291,3,failure,no
32,blue-collar,single,secondary,91,yes,no,15,5,2,351,12,other,no
34,housemaid,single,secondary,787,yes,no,15,5,1,-1,0,unknown,no
35,blue-collar,married,primary,22,yes,no,15,5,2,302,2,other,yes
33,self-employed,married,secondary,217,yes,yes,15,5,5,304,5,failure,no
32,services,married,secondary,15,yes,no,15,5,1,-1,0,unknown,no
35,no_active_income,married,tertiary,1849,yes,no,15,5,1,-1,0,unknown,no
40,blue-collar,single,secondary,178,yes,no,15,5,1,-1,0,unknown,no
27,blue-collar,married,secondary,484,yes,no,15,5,1,361,2,failure,no
43,services,married,secondary,-1,yes,no,15,5,1,311,2,failure,no
36,blue-collar,single,tertiary,391,yes,no,15,5,1,350,8,failure,no
22,blue-collar,single,secondary,-51,yes,no,15,5,1,-1,0,unknown,yes
41,blue-collar,married,primary,2067,yes,no,15,5,7,-1,0,unknown,no
29,admini_management,single,tertiary,13,yes,no,15,5,6,-1,0,unknown,no
28,blue-collar,married,secondary,-42,yes,no,15,5,1,364,3,other,no
34,blue-collar,married,secondary,-25,no,no,15,5,1,-1,0,unknown,no
59,admini_management,married,primary,2345,yes,no,15,5,1,-1,0,unknown,no
26,blue-collar,single,secondary,26,yes,yes,15,5,1,-1,0,unknown,yes
39,blue-collar,single,secondary,-202,yes,yes,15,5,4,-1,0,unknown,no
31,blue-collar,single,secondary,178,yes,no,15,5,1,360,5,failure,no
31,blue-collar,single,tertiary,699,yes,no,15,5,4,277,4,failure,no
47,services,married,secondary,1474,yes,no,15,5,1,368,3,failure,no
28,admini_management,single,secondary,154,yes,no,15,5,1,364,1,other,yes
28,student,single,tertiary,221,yes,no,15,5,1,-1,0,unknown,no
30,admini_management,single,secondary,-228,yes,no,15,5,1,371,1,failure,no
31,blue-collar,married,tertiary,-256,yes,no,15,5,1,365,5,failure,no
39,blue-collar,married,secondary,1254,yes,no,15,5,1,353,5,other,no
33,blue-collar,single,secondary,1211,yes,no,15,5,1,361,4,failure,no
32,self-employed,single,tertiary,3695,yes,no,15,5,1,353,3,other,no
30,services,single,secondary,581,yes,no,15,5,1,354,1,other,no
38,blue-collar,married,secondary,1027,yes,no,15,5,5,-1,0,unknown,no
30,blue-collar,single,secondary,592,yes,no,15,5,1,-1,0,unknown,no
45,self-employed,married,tertiary,-497,yes,yes,15,5,1,176,1,failure,no
27,blue-collar,single,tertiary,808,yes,no,15,5,1,364,1,other,no
51,housemaid,single,primary,94,yes,no,15,5,1,297,4,failure,no
35,admini_management,single,secondary,534,no,no,15,5,1,312,3,failure,yes
42,admini_management,single,secondary,-106,yes,no,15,5,1,347,3,failure,no
57,admini_management,married,secondary,-967,yes,no,15,5,7,-1,0,unknown,no
32,blue-collar,single,secondary,2597,yes,no,15,5,1,368,1,failure,no
28,blue-collar,single,tertiary,1372,no,no,15,5,4,298,1,failure,no
32,blue-collar,single,secondary,-234,yes,no,15,5,7,-1,0,unknown,no
